"node_id","DAUID","int_d","dwl_d","poi","ale_index","ale_class","lon","lat"
310,"10010339",56.400002,"775.5",33,"-0.18781057","2",-52.7183545876012,47.5912718942777
311,"10010254",56.400002,"642.09998",77,"0.089105867","2",-52.7196809516482,47.5896818348751
312,"10010254",56.400002,"642.09998",77,"0.089105867","2",-52.7199560969681,47.5889983905076
313,"10010620",18.6,"422",6,"-1.3962041","2",-52.8234012833294,47.5302596957096
314,"10010620",18.6,"422",6,"-1.3962041","2",-52.825541891101,47.5284198976728
315,"10010777",3.5,"49.799999",2,"-2.003659","1",-52.6945326931485,47.6267192082
316,"10010777",3.5,"49.799999",2,"-2.003659","1",-52.6916466211101,47.6243142973654
317,"10010167",44.5,"869.20001",54,"-0.14827305","2",-52.7758066786481,47.528830504722
318,"10010167",44.5,"869.20001",54,"-0.14827305","2",-52.7750371832515,47.5292564011149
319,"10010769",3.5,"72.800003",0,"-2.0027685","1",-52.844998475768,47.6106240932892
320,"10010769",3.5,"72.800003",0,"-2.0027685","1",-52.8447862247745,47.6110005520611
321,"10010644",23.1,"363",9,"-1.3346534","2",-52.7629956044025,47.5227744074971
322,"10010644",23.1,"363",9,"-1.3346534","2",-52.7637163066195,47.5222654008136
323,"10010782",18.9,"180.89999",8,"-1.5651618","1",-52.7451368788495,47.6550333035266
324,"10010787",1,"45.099998",0,"-2.07058","1",-52.7481563851503,47.653727592253
325,"10010241",46.099998,"1090.1",57,"0.082924962","3",-52.7436032928799,47.5557076891599
326,"10010209",37.099998,"846.70001",32,"-0.49318916","2",-52.7445583825831,47.5556482021139
327,"10010246",64.699997,"580",76,"0.18293278","2",-52.7504069927272,47.5640264011499
328,"10010246",64.699997,"580",76,"0.18293278","2",-52.7502230139231,47.5644881037719
329,"10010776",7.6999998,"87.599998",2,"-1.8966876","1",-52.7257746981252,47.6315358004871
330,"10010776",7.6999998,"87.599998",2,"-1.8966876","1",-52.7277058011255,47.6306403059535
331,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.8140471049345,47.5643779883317
332,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.825235517107,47.5567006947045
333,"10010165",37.099998,"700.90002",50,"-0.45250192","2",-52.7785940110713,47.5287512940269
334,"10010165",37.099998,"700.90002",50,"-0.45250192","2",-52.7786526922028,47.5293083022694
335,"10010306",58.299999,"1085.6",60,"0.32881227","3",-52.7136967104904,47.5549347955714
336,"10010306",58.299999,"1085.6",60,"0.32881227","3",-52.7144974192538,47.5546258959818
337,"10010305",69.5,"1106.1",105,"0.94194764","3",-52.7145606844102,47.5557497985553
338,"10010484",53.5,"827.5",60,"0.035546392","2",-52.7473028170122,47.5342445016295
339,"10010176",51.599998,"1101.5",47,"0.10562514","3",-52.7473983914682,47.5343240049853
340,"10010283",35.200001,"475",108,"-0.16209204","2",-52.6862232919901,47.5864580101867
341,"10010283",35.200001,"475",108,"-0.16209204","2",-52.6878923882024,47.5865943075882
342,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.7944613024003,47.5464482002258
343,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.7939955907797,47.5443026010743
344,"10010345",24,"472.39999",20,"-1.1353501","2",-52.7268977191538,47.5986570974505
345,"10010207",37.5,"876",8,"-0.67149901","2",-52.7489443883125,47.5476449019027
346,"10010207",37.5,"876",8,"-0.67149901","2",-52.7501487960739,47.5469037092832
347,"10010823",26.6,"486.79999",5,"-1.206885","2",-52.759451483812,47.5123394064051
348,"10010823",26.6,"486.79999",5,"-1.206885","2",-52.7601982133837,47.511937493913
349,"10010651",26.9,"642.70001",33,"-0.83355683","2",-52.8058504809877,47.5269476008638
350,"10010651",26.9,"642.70001",33,"-0.83355683","2",-52.8059402131244,47.5285729083037
351,"10010661",29.5,"592",12,"-1.0091342","2",-52.7934571050543,47.5040983161876
352,"10010663",23.1,"535",0,"-1.2761353","2",-52.7923692109593,47.5037373897074
353,"10010651",26.9,"642.70001",33,"-0.83355683","2",-52.8056423892455,47.5329161029594
354,"10010651",26.9,"642.70001",33,"-0.83355683","2",-52.8056966938788,47.5336533872026
355,"10010800",5.0999999,"106.2",0,"-1.9468976","1",-52.8747953858406,47.5764303020699
356,"10010800",5.0999999,"106.2",0,"-1.9468976","1",-52.8781378723636,47.5848364434322
357,"10010357",43.900002,"482.5",34,"-0.64110953","2",-52.7243443302473,47.5815380489228
358,"10010357",43.900002,"482.5",34,"-0.64110953","2",-52.7244182038324,47.5814988176125
359,"10010773",1,"17.6",0,"-2.0924637","1",-52.7534598984414,47.6112563872641
360,"10010348",24.299999,"264.70001",1,"-1.4605592","1",-52.7649812404456,47.6097026451411
361,"10010244",51.200001,"291.39999",81,"-0.25034726","1",-52.7610963074246,47.5600745138085
362,"10010244",51.200001,"291.39999",81,"-0.25034726","1",-52.7690195101759,47.5577119948275
363,"10010269",28.5,"631.20001",74,"-0.45646182","2",-52.7162531806279,47.6051065996379
364,"10010269",28.5,"631.20001",74,"-0.45646182","2",-52.7147834895976,47.6057315097312
365,"10010167",44.5,"869.20001",54,"-0.14827305","2",-52.7727890932604,47.5273131122318
366,"10010166",40,"748.40002",52,"-0.34419867","2",-52.7736590991697,47.5270011115587
367,"10010629",50,"1001",15,"-0.28224126","3",-52.8150210032147,47.5071243014977
368,"10010629",50,"1001",15,"-0.28224126","3",-52.8157627961336,47.5070676133465
369,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.6786152994679,47.6055233995272
370,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.677976620162,47.6059595996017
371,"10010642",46.799999,"980.29999",12,"-0.38341603","3",-52.799166695967,47.5102986828921
372,"10010642",46.799999,"980.29999",12,"-0.38341603","3",-52.7997652985173,47.5103252935457
373,"10010253",139.89999,"545.29999",312,"3.5866983","2",-52.7213407997675,47.5772799022765
374,"10010253",139.89999,"545.29999",312,"3.5866983","2",-52.7222802861107,47.5775448090307
375,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.6770867007215,47.605959312217
376,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.676267491607,47.6058187866969
377,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.8017766863958,47.5435534796844
378,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.802668122699,47.5431520536477
379,"10010799",6.6999998,"90.800003",1,"-1.9211547","1",-52.8754795920103,47.5959543963677
380,"10010250",163,"793.29999",309,"4.1808329","2",-52.7286496860787,47.5729721950024
381,"10010652",22.1,"523.29999",30,"-1.0425668","2",-52.8011327004867,47.5303622089543
382,"10010652",22.1,"523.29999",30,"-1.0425668","2",-52.8013584004803,47.5311645948783
383,"10010174",49.299999,"972.5",31,"-0.17843668","3",-52.7638273014239,47.5356921925694
384,"10010174",49.299999,"972.5",31,"-0.17843668","3",-52.7646161969757,47.5358420032547
385,"10010348",24.299999,"264.70001",1,"-1.4605592","1",-52.7505323285143,47.6126593968566
386,"10010773",1,"17.6",0,"-2.0924637","1",-52.7525852387543,47.6140259653642
387,"10010269",28.5,"631.20001",74,"-0.45646182","2",-52.715553804555,47.6110294033397
388,"10010270",27.5,"614.90002",70,"-0.52256519","2",-52.7172862871678,47.6104580969915
389,"10010623",38.099998,"704.40002",10,"-0.7796579","2",-52.8104899120942,47.5235601949094
390,"10010623",38.099998,"704.40002",10,"-0.7796579","2",-52.8096649179188,47.5234242002583
391,"10010345",24,"472.39999",20,"-1.1353501","2",-52.7356503318557,47.6044519197309
392,"10010345",24,"472.39999",20,"-1.1353501","2",-52.7365215044797,47.6040456034311
393,"10010812",13.5,"314.89999",3,"-1.6009181","1",-52.7544511966533,47.6033494090826
394,"10010812",13.5,"314.89999",3,"-1.6009181","1",-52.7550134837831,47.6035210077628
395,"10010634",23.700001,"406.39999",2,"-1.3500756","2",-52.8261476105385,47.5124185946909
396,"10010636",9,"208.8",1,"-1.7851459","1",-52.8253655407932,47.5122855322283
397,"10010815",22.700001,"378.89999",16,"-1.2683799","2",-52.7363550889299,47.5929893953203
398,"10010815",22.700001,"378.89999",16,"-1.2683799","2",-52.7361618850919,47.5937562942256
399,"10010679",4.8000002,"74.199997",4,"-1.94303","1",-52.7055931918964,47.4747638967767
400,"10010679",4.8000002,"74.199997",4,"-1.94303","1",-52.7070832837445,47.4748767058976
401,"10010814",8.6000004,"229.3",9,"-1.7065057","1",-52.7329086815175,47.5997992032364
402,"10010814",8.6000004,"229.3",9,"-1.7065057","1",-52.7336620016307,47.600453600467
403,"10010482",95.800003,"871.40002",247,"2.4729438","2",-52.6994507871904,47.5772284945895
404,"10010782",18.9,"180.89999",8,"-1.5651618","1",-52.7516053818708,47.6559539959839
405,"10010782",18.9,"180.89999",8,"-1.5651618","1",-52.7553166129606,47.6549827793891
406,"10010342",62.799999,"1047",80,"0.5546025","3",-52.7119842952783,47.5989867881618
407,"10010267",46.400002,"896.90002",80,"0.13491553","2",-52.7118077111357,47.5995653984121
408,"10010656",36.799999,"851.09998",14,"-0.65189177","2",-52.7970296843549,47.5064448956413
409,"10010656",36.799999,"851.09998",14,"-0.65189177","2",-52.7958270991897,47.5066166906564
410,"10010622",32,"630.70001",26,"-0.81068218","2",-52.8070723065366,47.5243196979889
411,"10010622",32,"630.70001",26,"-0.81068218","2",-52.8063760200862,47.524546697784
412,"10010272",28.799999,"559.5",23,"-0.95204389","2",-52.7081890046555,47.6062887907761
413,"10010269",28.5,"631.20001",74,"-0.45646182","2",-52.7082911046665,47.6069710893563
414,"10010812",13.5,"314.89999",3,"-1.6009181","1",-52.7510443806948,47.6027009013027
415,"10010812",13.5,"314.89999",3,"-1.6009181","1",-52.7520008049981,47.6010387936582
416,"10010813",5.4000001,"24.9",0,"-2.0061023","1",-52.7637075786198,47.5665593144286
417,"10010626",48,"1030.4",26,"-0.1996917","3",-52.8091345045279,47.5166835872365
418,"10010626",48,"1030.4",26,"-0.1996917","3",-52.8103125987798,47.5165660051779
419,"10010824",3.2,"95.800003",1,"-1.9812515","1",-52.762847593696,47.5061259908713
420,"10010824",3.2,"95.800003",1,"-1.9812515","1",-52.7625200127344,47.505657206319
421,"10010249",97,"181.39999",160,"1.1883845","1",-52.7373064138759,47.5727020066836
422,"10010249",97,"181.39999",160,"1.1883845","1",-52.7384406137367,47.5720188946258
423,"10010621",28.5,"578.5",16,"-1.0033598","2",-52.811263085313,47.5283567963009
424,"10010622",32,"630.70001",26,"-0.81068218","2",-52.8111613110433,47.5296451955891
425,"10010818",24.700001,"387.39999",49,"-0.93769604","2",-52.8582790968262,47.5354510056678
426,"10010818",24.700001,"387.39999",49,"-0.93769604","2",-52.8593601129012,47.5352085013577
427,"10010255",64.400002,"768.59998",158,"1.041434","2",-52.7200480926339,47.5792248853022
428,"10010254",56.400002,"642.09998",77,"0.089105867","2",-52.7205581949217,47.5797751923393
429,"10010340",53.5,"872.20001",69,"0.14947364","2",-52.7203261236516,47.5966460976711
430,"10010340",53.5,"872.20001",69,"0.14947364","2",-52.7209016089199,47.5963357101569
431,"10010294",105.4,"957.09998",183,"2.1596951","3",-52.7036786888355,47.5671796925645
432,"10010294",105.4,"957.09998",183,"2.1596951","3",-52.7026430894074,47.5667222996988
433,"10010279",49.599998,"786",44,"-0.20817652","2",-52.6994391880964,47.5842653005159
434,"10010279",49.599998,"786",44,"-0.20817652","2",-52.6991715835589,47.5843914815439
435,"10010206",46.799999,"1093.2",34,"-0.10203589","3",-52.7570690163342,47.5398181938101
436,"10010173",42.599998,"938.59998",27,"-0.36289769","2",-52.758192814569,47.5396479928428
437,"10010492",22.700001,"422.29999",3,"-1.3470238","2",-52.7558066968803,47.5063907845937
438,"10010492",22.700001,"422.29999",3,"-1.3470238","2",-52.7548305971554,47.5061898052603
439,"10010243",8.3000002,"139.8",33,"-1.574271","1",-52.7748231842819,47.5520432951419
440,"10010243",8.3000002,"139.8",33,"-1.574271","1",-52.7754955161443,47.551749106129
441,"10010653",13.1,"341.29999",16,"-1.4740517","1",-52.7999946992789,47.5337263123593
442,"10010653",13.1,"341.29999",16,"-1.4740517","1",-52.8011115977875,47.5360752932882
443,"10010798",4.8000002,"44",0,"-2.0018873","1",-52.8431455483297,47.5904750823884
444,"10010798",4.8000002,"44",0,"-2.0018873","1",-52.8449807349879,47.5894226792735
445,"10010625",50.900002,"965.70001",18,"-0.267737","3",-52.8151824895541,47.5202773040341
446,"10010625",50.900002,"965.70001",18,"-0.267737","3",-52.8149072819503,47.5196158005397
447,"10010644",23.1,"363",9,"-1.3346534","2",-52.7835593955357,47.5145467840297
448,"10010644",23.1,"363",9,"-1.3346534","2",-52.7841861094345,47.5146181082016
449,"10010203",50.599998,"1130.6",30,"-0.037530672","3",-52.7464753629524,47.5431834318137
450,"10010203",50.599998,"1130.6",30,"-0.037530672","3",-52.7455581180379,47.5445291023687
451,"10010772",0.60000002,"24.700001",0,"-2.0941367","1",-52.811828892091,47.6380229088318
452,"10010772",0.60000002,"24.700001",0,"-2.0941367","1",-52.8102891096009,47.6377246777929
453,"10010771",3.2,"52.099998",0,"-2.0247333","1",-52.8311210040019,47.6173370142391
454,"10010769",3.5,"72.800003",0,"-2.0027685","1",-52.8316549027445,47.6177470134388
455,"10010165",37.099998,"700.90002",50,"-0.45250192","2",-52.7779859789638,47.5280589040439
456,"10010166",40,"748.40002",52,"-0.34419867","2",-52.7770342912881,47.5285955077745
457,"10010357",43.900002,"482.5",34,"-0.64110953","2",-52.7394156019503,47.5837918151418
458,"10010815",22.700001,"378.89999",16,"-1.2683799","2",-52.739653395777,47.5837431837541
459,"10010248",43.599998,"891.5",77,"0.053239107","2",-52.7470370963722,47.5610364058846
460,"10010248",43.599998,"891.5",77,"0.053239107","2",-52.748251482541,47.5607748965353
461,"10010176",51.599998,"1101.5",47,"0.10562514","3",-52.7477135960151,47.5342112859309
462,"10010812",13.5,"314.89999",3,"-1.6009181","1",-52.752208595709,47.6005531973125
463,"10010204",46.799999,"1087.4",40,"-0.054414131","3",-52.7526165132849,47.5377987076706
464,"10010204",46.799999,"1087.4",40,"-0.054414131","3",-52.7517023979855,47.5406741047452
465,"10010348",24.299999,"264.70001",1,"-1.4605592","1",-52.7516565806936,47.6104620999803
466,"10010348",24.299999,"264.70001",1,"-1.4605592","1",-52.752067517563,47.6109126048464
467,"10010620",18.6,"422",6,"-1.3962041","2",-52.8134808077599,47.5312719570138
468,"10010620",18.6,"422",6,"-1.3962041","2",-52.8135481632486,47.5333458106653
469,"10010775",15.1,"274.10001",48,"-1.2123146","1",-52.7148252797477,47.6175904015153
470,"10010775",15.1,"274.10001",48,"-1.2123146","1",-52.713684906885,47.6185440916266
471,"10010194",11.8,"262.60001",4,"-1.6649537","1",-52.7185415922124,47.5445682990122
472,"10010193",25,"374.60001",48,"-0.951096","2",-52.7177538064152,47.5444542030594
473,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.8083000408295,47.5661963246252
474,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.8090362827456,47.5663477948865
475,"10010357",43.900002,"482.5",34,"-0.64110953","2",-52.7283852137596,47.5880798020995
476,"10010338",43.200001,"543.09998",19,"-0.73629367","2",-52.7284229028698,47.5904366860138
477,"10010772",0.60000002,"24.700001",0,"-2.0941367","1",-52.830047019665,47.6252037988371
478,"10010768",0,"18.700001",0,"-2.1098957","1",-52.8293847850664,47.626825005606
479,"10010679",4.8000002,"74.199997",4,"-1.94303","1",-52.7082901997218,47.4650234846921
480,"10010679",4.8000002,"74.199997",4,"-1.94303","1",-52.707614897199,47.4650695099331
481,"10010484",53.5,"827.5",60,"0.035546392","2",-52.7542079961389,47.5305398093727
482,"10010484",53.5,"827.5",60,"0.035546392","2",-52.7548210776532,47.5298015001258
483,"10010775",15.1,"274.10001",48,"-1.2123146","1",-52.7153097939252,47.6173492042597
484,"10010775",15.1,"274.10001",48,"-1.2123146","1",-52.7155458949736,47.617651613232
485,"10010815",22.700001,"378.89999",16,"-1.2683799","2",-52.7393765846215,47.5832854965264
486,"10010815",22.700001,"378.89999",16,"-1.2683799","2",-52.7401185891226,47.5836417015869
487,"10010235",110.5,"1309.4",151,"2.2548168","3",-52.7342255927625,47.5643713107819
488,"10010236",102.5,"1117.3",152,"1.9641949","3",-52.7366710885218,47.5639472944491
489,"10010642",46.799999,"980.29999",12,"-0.38341603","3",-52.8051100025956,47.5124278899219
490,"10010641",48.700001,"1040.1",22,"-0.21398234","3",-52.8051001069193,47.5117530898232
491,"10010175",56.400002,"1129.6",53,"0.2680991","3",-52.7586786054122,47.5355013066803
492,"10010175",56.400002,"1129.6",53,"0.2680991","3",-52.7598549075818,47.5349163923576
493,"10010300",117.8,"1553.7",137,"2.4609821","3",-52.7131080934635,47.56216018779
494,"10010301",86.099998,"1088.2",145,"1.5798538","3",-52.7140543882424,47.5610122930553
495,"10010663",23.1,"535",0,"-1.2761353","2",-52.7930409821916,47.503186997932
496,"10010617",31.700001,"609.70001",29,"-0.80676717","2",-52.8341025100103,47.5375409946492
497,"10010777",3.5,"49.799999",2,"-2.003659","1",-52.7041772700584,47.6399717125894
498,"10010777",3.5,"49.799999",2,"-2.003659","1",-52.7078847941585,47.6374333566315
499,"10010768",0,"18.700001",0,"-2.1098957","1",-52.85366650267,47.6261652000498
500,"10010768",0,"18.700001",0,"-2.1098957","1",-52.8556588059591,47.6260429908704
501,"10010614",19.9,"397.10001",56,"-0.95690882","2",-52.8537322075515,47.5379176944444
502,"10010614",19.9,"397.10001",56,"-0.95690882","2",-52.853672594476,47.5390359929814
503,"10010801",9,"139.10001",0,"-1.8493179","1",-52.8822899843369,47.5655722989469
504,"10010801",9,"139.10001",0,"-1.8493179","1",-52.8821981810766,47.5650860984787
505,"10010191",1.6,"67.800003",4,"-2.0067065","1",-52.7097892829146,47.516757656413
506,"10010678",0,"4.4000001",0,"-2.1212754","1",-52.698271901172,47.509498106818
507,"10010238",72.400002,"839",108,"0.80860502","2",-52.7458405929271,47.5663476994819
508,"10010249",97,"181.39999",160,"1.1883845","1",-52.7459934949482,47.5664332888286
509,"10010615",27.5,"417.39999",61,"-0.75808752","2",-52.8425305935856,47.5262659036896
510,"10010615",27.5,"417.39999",61,"-0.75808752","2",-52.8433449202509,47.5262317951098
511,"10010220",42.900002,"1072.1",44,"-0.10316336","3",-52.7386364765025,47.5534346011631
512,"10010220",42.900002,"1072.1",44,"-0.10316336","3",-52.7395180041,47.554366013206
513,"10010680",6.6999998,"66",10,"-1.8625342","1",-52.7084588912537,47.4653179030994
514,"10010776",7.6999998,"87.599998",2,"-1.8966876","1",-52.7324729160229,47.6365448947508
515,"10010776",7.6999998,"87.599998",2,"-1.8966876","1",-52.731230307186,47.6351350481106
516,"10010638",48.700001,"1011.5",22,"-0.23674163","3",-52.7966304078753,47.5091416992841
517,"10010654",47.400002,"996.09998",20,"-0.29020861","3",-52.7965782024894,47.5091006865114
518,"10010770",13.1,"97.099998",2,"-1.7902679","1",-52.8400998140675,47.6211377014641
