"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"7887","42.19719101","0.0","0.02369826","0.0","1","91","false","4279","3.0","1","0","0","0.67303817","false","0","4279","0","0.0"
"7892","58.35187266","0.0","0.01713741","0.0","1","110","false","4280","3.0","1","0","0","0.54482641","false","0","4280","0","0.0"
"7894","58.62228464","0.0","0.01705836","0.0","1","107","false","4281","3.0","1","0","0","0.54268028","false","0","4281","0","0.0"
"7896","55.39569288","0.00339273","0.01805194","0.33333333","3","103","false","4282","3.0","3","0","0","0.56828815","false","0","4282","1637904","0.44444444"
"7897","56.32546816","0.00234817","0.01775396","0.33333333","3","104","false","4283","2.66666667","3","0","0","0.56090898","false","0","4283","885470","0.46666667"
"7900","54.39419476","0.00131865","0.01838431","0.0","3","91","false","4284","2.33333333","3","0","0","0.57623655","false","0","4284","1055806","0.33333333"
"7901","55.39400749","0.0","0.01805249","0.0","1","92","false","4285","3.0","1","0","0","0.56830153","false","0","4285","0","0.0"
"7904","34.33033708","0.02111629","0.02912876","0.0","3","79","false","4286","3.33333333","3","0","0","0.73547352","false","0","4286","33414072","0.33333333"
"7906","42.6005618","0.00698096","0.02347387","0.0","3","81","false","4287","2.66666667","3","0","0","0.66983681","false","0","4287","1222218","0.41666667"
"7907","43.41797753","0.00653884","0.02303193","0.0","3","82","false","4288","2.33333333","3","0","0","0.66334938","false","0","4288","1088294","0.33333333"
"7909","43.19775281","4.401E-5","0.02314935","0.33333333","3","86","false","4289","2.66666667","3","0","0","0.6650972","false","0","4289","15234","0.46666667"
"7913","39.88183521","0.00230718","0.02507407","0.0","2","84","false","4290","3.0","2","0","0","0.69141401","false","0","4290","2447008","0.5"
"7921","43.21179775","0.00236666","0.02314183","0.0","3","79","false","4291","3.0","3","0","0","0.66498573","false","0","4291","396416","0.4"
"7923","41.21741573","6.335E-5","0.02426159","0.0","2","94","false","4292","3.5","2","0","0","0.68081416","false","0","4292","6166","0.5"
"7925","37.26779026","0.005719","0.02683282","0.33333333","4","82","false","4293","3.25","4","0","0","0.71216039","false","0","4293","2721936","0.375"
"7927","37.79550562","0.07559722","0.02645817","0.0","2","87","false","4294","3.5","2","0","0","0.70797218","false","0","4294","44330966","0.5"
"7938","51.90561798","0.0","0.01926574","0.0","1","103","false","4295","3.0","1","0","0","0.59598716","false","0","4295","0","0.0"
"7940","43.59775281","0.0113743","0.02293696","0.0","2","87","false","4296","4.0","2","0","0","0.6619226","false","0","4296","3112762","0.5"
"7944","41.80393258","0.00318853","0.02392119","0.0","3","92","false","4297","3.0","3","0","0","0.67615927","false","0","4297","1470750","0.33333333"
"7947","40.94344569","4.349E-5","0.02442393","0.0","2","89","false","4298","3.0","2","0","0","0.68298853","false","0","4298","5700","0.5"
"7949","36.16460674","6.5078E-4","0.02765134","0.33333333","3","72","false","4299","3.33333333","3","0","0","0.72091582","false","0","4299","212660","0.42857143"
"7955","57.65917603","0.00412633","0.01734329","0.0","3","113","false","4300","2.33333333","3","0","0","0.550324","false","0","4300","3476628","0.33333333"
"7956","57.53108614","0.01671351","0.01738191","0.0","3","112","false","4301","3.0","3","0","0","0.55134059","false","0","4301","10110412","0.33333333"
"7960","41.40093633","0.00445622","0.02415404","0.0","3","76","false","4302","3.0","3","0","0","0.67935765","false","0","4302","802704","0.33333333"
"7962","38.74644195","0.00296923","0.02580882","0.0","3","86","false","4303","2.33333333","3","0","0","0.70042506","false","0","4303","412294","0.33333333"
"7963","37.92434457","0.00360863","0.02636829","0.0","3","85","false","4304","3.0","3","0","0","0.70694965","false","0","4304","517720","0.33333333"
"7966","41.64138577","0.00646615","0.02401457","0.0","4","97","false","4305","3.5","4","0","0","0.67744932","false","0","4305","26707084","0.27777778"
"7968","43.75898876","0.00242709","0.02285245","0.33333333","3","101","false","4306","3.33333333","3","0","0","0.66064295","false","0","4306","4422902","0.42857143"
"7979","41.90168539","4.0445E-4","0.02386539","0.0","3","94","false","4307","4.0","3","0","0","0.67538345","false","0","4307","1182982","0.375"
"7982","44.51872659","7.4892E-4","0.02246246","0.0","3","95","false","4308","2.5","3","0","1","0.65461328","false","0","4308","201328","0.5"
"7985","41.70486891","7.4958E-4","0.02397802","0.5","4","84","false","4309","3.75","4","0","0","0.67694548","false","0","4309","370486","0.46875"
"7987","62.1659176","0.0","0.01608598","0.0","3","110","false","4310","3.0","2","0","0","0.51455621","false","1","4310","0","0.0"
"7993","32.47097378","2.4387E-4","0.03079674","0.0","2","70","false","4311","3.0","2","0","0","0.75023037","false","0","4311","166298","0.5"
"7994","31.47191011","0.00770081","0.03177437","0.0","4","69","false","4312","2.25","4","0","0","0.75815944","false","0","4312","7869060","0.25"
"7998","36.79344569","0.0","0.02717875","0.0","1","69","false","4313","4.0","1","0","0","0.71592503","false","0","4313","0","0.0"
"8000","59.47359551","0.0","0.01681418","0.0","1","107","false","4314","3.0","1","0","0","0.53592385","false","0","4314","0","0.0"
"8002","39.80973783","0.00224372","0.02511948","0.33333333","3","84","false","4315","3.0","3","0","0","0.69198621","false","0","4315","863614","0.44444444"
"8005","37.60617978","6.8172E-4","0.02659137","0.0","3","79","false","4316","2.66666667","3","0","0","0.70947476","false","0","4316","833676","0.41666667"
"8007","47.67284644","0.01841324","0.0209763","0.0","3","96","false","4317","3.66666667","3","0","0","0.62958058","false","0","4317","10793176","0.33333333"
"8014","37.06048689","0.01097697","0.02698292","0.0","3","88","false","4318","3.33333333","3","0","0","0.71380566","false","0","4318","17254294","0.38888889"
"8016","41.51610487","0.00698264","0.02408704","0.33333333","3","79","false","4319","3.0","3","0","0","0.67844361","false","0","4319","2370694","0.44444444"
"8018","35.05280899","0.07553092","0.02852838","0.33333333","3","83","false","4320","3.33333333","3","0","0","0.72973961","false","0","4320","196621284","0.42857143"
"8020","52.02977528","0.0117448","0.01921976","0.0","3","100","false","4321","2.33333333","3","0","0","0.59500178","false","0","4321","7506106","0.33333333"
"8022","33.33651685","0.0","0.02999714","0.0","1","78","false","4322","3.0","1","0","0","0.74336098","false","0","4322","0","0.0"
"8025","52.44438202","7.4899E-4","0.01906782","0.0","3","89","false","4323","1.66666667","3","0","0","0.59171125","false","0","4323","460514","0.33333333"
"8026","53.44419476","0.0","0.01871111","0.0","1","90","false","4324","3.0","1","0","0","0.58377623","false","0","4324","0","0.0"
"8030","43.04906367","0.03785805","0.02322931","0.33333333","3","101","false","4325","3.66666667","3","0","0","0.66627727","false","0","4325","13739204","0.47619048"
"8032","44.06966292","0.0","0.02269135","0.0","1","93","false","4326","3.0","1","0","0","0.65817728","false","0","4326","0","0.0"
"8034","38.38389513","0.00381398","0.02605259","0.0","3","80","false","4327","3.33333333","3","0","0","0.70330242","false","0","4327","3326658","0.38888889"
"8036","36.90842697","0.0","0.02709408","0.0","1","73","false","4328","3.0","1","0","0","0.71501248","false","0","4328","0","0.0"
"8038","40.15037453","3.7945E-4","0.02490637","0.0","3","86","false","4329","2.0","3","0","0","0.68928274","false","0","4329","135306","0.33333333"
"8041","36.54962547","0.10410213","0.02736006","0.0","2","69","false","4330","3.0","2","0","0","0.71786012","false","0","4330","45677588","0.5"
"8043","39.7093633","4.8281E-4","0.02518298","0.16666667","4","86","false","4331","2.5","4","0","0","0.69278283","false","0","4331","446530","0.33333333"
"8045","39.41666667","0.00230924","0.02536998","0.0","3","84","false","4332","2.66666667","3","0","0","0.69510582","false","0","4332","982664","0.33333333"
"8047","47.8011236","9.88E-6","0.02092001","0.0","3","98","false","4333","2.5","3","0","1","0.62856251","false","0","4333","464","0.5"
"8050","32.99269663","0.0","0.03030974","0.0","1","68","false","4334","3.0","1","0","0","0.74608971","false","0","4334","0","0.0"
"8052","45.56797753","0.0","0.02194524","0.0","1","91","false","4335","3.0","1","0","0","0.64628589","false","0","4335","0","0.0"
"8054","59.03464419","0.0","0.01693921","0.0","1","112","false","4336","3.0","1","0","0","0.53940759","false","0","4336","0","0.0"
"8057","46.70898876","7.468E-4","0.02140916","0.33333333","3","96","false","4337","3.0","3","0","0","0.63723025","false","0","4337","710498","0.44444444"
"8059","35.25655431","0.02014151","0.02836352","0.0","4","78","false","4338","3.25","4","0","0","0.72812258","false","0","4338","15496140","0.25"
"8061","38.75299625","0.00214186","0.02580446","0.33333333","3","88","false","4339","3.0","3","0","0","0.70037305","false","0","4339","514096","0.44444444"
"8065","47.86086142","0.0","0.0208939","0.0","3","96","false","4340","4.0","2","0","0","0.6280884","false","1","4340","0","0.0"
"8068","48.85842697","0.0","0.0204673","0.0","1","97","false","4341","3.0","1","0","0","0.62017121","false","0","4341","0","0.0"
"8070","33.03707865","0.02523889","0.03026902","0.0","2","76","false","4342","3.0","2","0","0","0.74573747","false","0","4342","14912240","0.5"
"8078","37.82958801","0.05267237","0.02643433","0.0","3","84","false","4343","2.33333333","3","0","0","0.70770168","false","0","4343","42471370","0.33333333"
"8079","38.82940075","0.0","0.02575368","0.0","1","85","false","4344","3.0","1","0","0","0.69976666","false","0","4344","0","0.0"
"8081","57.0329588","0.0","0.01753372","0.0","1","107","false","4345","3.0","1","0","0","0.55529398","false","0","4345","0","0.0"
"8084","41.06516854","0.0","0.02435154","0.0","1","82","false","4346","3.0","1","0","0","0.68202247","false","0","4346","0","0.0"
"8086","35.78689139","0.02726054","0.02794319","0.16666667","4","84","false","4347","3.25","4","0","0","0.72391356","false","0","4347","116846016","0.34375"
"8088","32.12640449","0.0080342","0.03112704","0.33333333","4","75","false","4348","3.75","4","0","0","0.75296504","false","0","4348","6374534","0.34090909"
"8089","32.56479401","0.0014188","0.03070801","0.33333333","3","76","false","4349","3.33333333","3","0","0","0.74948576","false","0","4349","397510","0.42857143"
"8091","43.79606742","0.0","0.0228331","0.0","1","84","false","4350","3.0","1","0","0","0.66034867","false","0","4350","0","0.0"
"8093","42.39737828","0.0","0.02358636","0.0","1","96","false","4351","3.0","1","0","0","0.67144938","false","0","4351","0","0.0"
"8097","38.47958801","0.04818771","0.0259878","0.0","3","72","false","4352","3.66666667","3","0","0","0.70254295","false","0","4352","19060148","0.38095238"
"8099","41.48632959","0.04681659","0.02410433","0.0","3","88","false","4353","2.33333333","3","0","0","0.67867992","false","0","4353","36206866","0.33333333"
"8101","36.99719101","0.00127401","0.02702908","0.0","3","83","false","4354","2.33333333","3","0","0","0.71430801","false","0","4354","176762","0.33333333"
"8102","37.99700375","0.0","0.02631786","0.0","1","84","false","4355","3.0","1","0","0","0.70637299","false","0","4355","0","0.0"
"8105","39.5576779","7.4899E-4","0.02527954","0.0","3","84","false","4356","1.66666667","3","0","0","0.69398668","false","0","4356","238634","0.33333333"
"8108","40.06741573","0.04234841","0.02495794","0.0","3","89","false","4357","3.66666667","3","0","0","0.68994114","false","0","4357","16434034","0.33333333"
"8110","33.41441948","7.5455E-4","0.0299272","0.0","3","77","false","4358","3.0","3","0","0","0.7427427","false","0","4358","909774","0.33333333"
"8114","55.95898876","0.0","0.01787023","0.0","1","107","false","4359","3.0","1","0","0","0.56381755","false","0","4359","0","0.0"
"8116","43.91329588","0.00224544","0.02277215","0.0","3","89","false","4360","2.33333333","3","0","0","0.65941829","false","0","4360","1529326","0.33333333"
"8119","39.2005618","0.0","0.02550984","0.0","1","79","false","4361","3.0","1","0","0","0.69682094","false","0","4361","0","0.0"
"8121","40.14194757","0.00161377","0.0249116","0.0","3","90","false","4362","2.66666667","3","0","0","0.68934962","false","0","4362","338892","0.33333333"
"8122","41.1417603","0.0","0.0243062","0.0","1","91","false","4363","3.0","1","0","0","0.6814146","false","0","4363","0","0.0"
"8125","43.04625468","0.0","0.02323082","0.0","1","88","false","4364","3.0","1","0","0","0.66629957","false","0","4364","0","0.0"
"8128","41.30524345","0.00387653","0.02421","0.0","3","77","false","4365","3.33333333","3","0","0","0.68011712","false","0","4365","798186","0.38888889"
"8130","34.71423221","0.0","0.02880663","0.0","1","77","false","4366","3.0","1","0","0","0.73242673","false","0","4366","0","0.0"
"8132","33.91685393","3.7453E-4","0.02948387","0.0","2","78","false","4367","1.5","2","0","0","0.73875513","false","0","4367","91590","0.5"
"8133","34.91666667","0.0","0.02863962","0.0","1","79","false","4368","2.0","1","0","0","0.73082011","false","0","4368","0","0.0"
"8140","39.00543071","3.156E-4","0.02563746","0.0","3","85","false","4369","3.0","3","0","1","0.6983696","false","0","4369","236816","0.5"
"8144","36.88726592","0.0","0.02710963","0.0","1","81","false","4370","3.0","1","0","0","0.71518043","false","0","4370","0","0.0"
"8147","44.07677903","5.2404E-4","0.02268768","0.0","3","92","false","4371","2.66666667","3","0","0","0.6581208","false","0","4371","521376","0.33333333"
"8148","44.98426966","2.86E-6","0.02222999","0.0","2","93","false","4372","3.0","2","0","0","0.65091849","false","0","4372","216","0.5"
"8151","39.21179775","0.0","0.02550253","0.0","1","84","false","4373","3.0","1","0","0","0.69673176","false","0","4373","0","0.0"
"8158","53.02958801","0.0","0.0188574","0.0","1","101","false","4374","3.0","1","0","0","0.58706676","false","0","4374","0","0.0"
"8160","44.67247191","3.2268E-4","0.02238515","0.0","2","103","false","4375","3.5","2","0","0","0.65339308","false","0","4375","715360","0.5"
"8162","31.667603","0.06105845","0.03157801","0.0","2","63","false","4376","3.0","2","0","0","0.75660633","false","0","4376","32036004","0.5"
"8164","38.39026217","9.2289E-4","0.02604827","0.33333333","3","81","false","4377","3.0","3","0","0","0.70325189","false","0","4377","392448","0.53333333"
"8167","45.75","0.0","0.02185792","0.0","1","103","false","4378","3.0","1","0","0","0.64484127","false","0","4378","0","0.0"
"8169","33.02247191","0.0","0.03028241","0.0","1","74","false","4379","3.0","1","0","0","0.7458534","false","0","4379","0","0.0"
"8172","40.49513109","2.9775E-4","0.02469433","0.0","3","91","false","4380","3.33333333","3","0","0","0.68654658","false","0","4380","436000","0.46666667"
"8174","49.49007491","0.0","0.02020607","0.0","1","92","false","4381","3.0","1","0","0","0.61515814","false","0","4381","0","0.0"
"8177","35.7","0.01329754","0.0280112","0.0","3","78","false","4382","3.33333333","3","0","0","0.72460317","false","0","4382","28589478","0.38888889"
"8181","42.11722846","0.00700813","0.02374325","0.0","3","87","false","4383","3.0","3","0","0","0.67367279","false","0","4383","3749512","0.33333333"
"8184","44.88258427","4.0328E-4","0.02228036","0.0","3","84","false","4384","2.33333333","3","0","0","0.65172552","false","0","4384","162966","0.44444444"
"8185","43.88389513","0.0050089","0.0227874","0.0","3","83","false","4385","3.0","3","0","0","0.65965163","false","0","4385","1984514","0.4"
"8187","32.1488764","4.4485E-4","0.03110529","0.0","3","69","false","4386","3.0","3","0","0","0.7527867","false","0","4386","108378","0.33333333"
"8188","31.61048689","7.0833E-4","0.03163507","0.0","3","68","false","4387","3.0","3","0","0","0.75705963","false","0","4387","169152","0.33333333"
"8192","42.06966292","0.00107458","0.0237701","0.0","4","94","false","4388","3.5","4","0","0","0.67405029","false","0","4388","3980312","0.3125"
"8196","35.96086142","0.01008396","0.02780801","0.16666667","4","79","false","4389","3.0","4","0","0","0.72253285","false","0","4389","24326374","0.35714286"
"8198","44.12677903","8.4115E-4","0.02266198","0.33333333","3","79","false","4390","3.33333333","3","0","0","0.65772398","false","0","4390","754664","0.42857143"
"8200","42.21947566","5.4473E-4","0.02368575","0.33333333","3","83","false","4391","3.66666667","3","0","0","0.6728613","false","0","4391","993946","0.55555556"
"8201","41.25599251","0.00872841","0.0242389","0.0","3","82","false","4392","3.33333333","3","0","0","0.680508","false","0","4392","10703024","0.38888889"
"8204","39.16029963","0.0","0.02553607","0.0","3","83","false","4393","3.0","2","0","0","0.69714048","false","1","4393","0","0.0"
"8206","40.30955056","3.7693E-4","0.02480802","0.0","3","75","false","4394","2.33333333","3","0","0","0.68801944","false","0","4394","153776","0.33333333"
"8207","41.3093633","0.0","0.02420759","0.0","1","76","false","4395","3.0","1","0","0","0.68008442","false","0","4395","0","0.0"
"8209","39.34475655","0.0","0.02541635","0.0","1","73","false","4396","3.0","1","0","0","0.69567654","false","0","4396","0","0.0"
"8213","39.84007491","7.7547E-4","0.02510035","0.0","3","87","false","4397","2.0","3","0","0","0.69174544","false","0","4397","457938","0.33333333"
"8218","37.96367041","0.00112317","0.02634097","0.0","2","83","false","4398","3.0","2","0","0","0.70663754","false","0","4398","300972","0.5"
"8222","48.94737828","0.0","0.0204301","0.0","2","97","false","4399","2.0","2","0","1","0.61946525","false","0","4399","0","0.0"
"8223","47.94756554","3.7453E-4","0.02085612","0.0","3","96","false","4400","2.0","3","0","1","0.62740027","false","0","4400","66810","0.5"
"8237","1.66666667","0.0","0.6","0.0","1","2","false","4401","3.0","1","0","0","0.66666667","false","0","4401","0","0.0"
"8242","40.74307116","0.0123051","0.02454405","0.16666667","4","83","false","4402","3.75","4","0","0","0.6845788","false","0","4402","11198978","0.36111111"
"8244","38.71067416","0.02318417","0.02583267","0.0","3","90","false","4403","3.33333333","3","0","0","0.70070894","false","0","4403","41994956","0.38888889"
"8246","46.42078652","0.00144803","0.02154207","0.0","3","82","false","4404","2.5","3","0","1","0.63951757","false","0","4404","463688","0.5"
"8248","43.12621723","0.0","0.02318775","0.0","1","95","false","4405","3.0","1","0","0","0.66566494","false","0","4405","0","0.0"
"8251","38.90205993","6.705E-4","0.02570558","0.0","3","85","false","4406","3.0","3","0","0","0.69919","false","0","4406","1064858","0.4"
"8253","33.15149813","0.01168645","0.03016455","0.0","2","79","false","4407","3.0","2","0","0","0.74482938","false","0","4407","4414382","0.5"
"8254","34.02397004","0.01138374","0.02939104","0.0","3","80","false","4408","1.66666667","3","0","0","0.737905","false","0","4408","4304056","0.33333333"
"8261","47.11161049","0.0327023","0.02122619","0.33333333","3","94","false","4409","3.0","3","0","0","0.63403484","false","0","4409","25291514","0.44444444"
"8264","31.24307116","0.03518694","0.0320071","0.0","2","75","false","4410","3.5","2","0","0","0.75997563","false","0","4410","22063260","0.5"
"8267","37.30018727","7.1916E-4","0.02680952","0.0","3","83","false","4411","2.33333333","3","0","0","0.71190328","false","0","4411","1250570","0.33333333"
"8270","50.99082397","0.0","0.01961137","0.0","1","101","false","4412","3.0","1","0","0","0.60324743","false","0","4412","0","0.0"
"8272","38.77397004","0.00106677","0.0257905","0.0","3","89","false","4413","3.33333333","3","0","0","0.70020659","false","0","4413","1704964","0.38888889"
"8274","39.36573034","0.00599592","0.02540281","0.0","3","82","false","4414","3.33333333","3","0","0","0.69551008","false","0","4414","828768","0.33333333"
"8279","60.64157303","0.0","0.01649034","0.0","1","112","false","4415","3.0","1","0","0","0.52665418","false","0","4415","0","0.0"
"8282","37.3747191","0.05316004","0.02675605","0.33333333","3","85","false","4416","4.0","3","0","0","0.71131175","false","0","4416","90132472","0.45833333"
"8289","42.97041199","0.0","0.02327183","0.0","1","93","false","4417","3.0","1","0","0","0.66690149","false","0","4417","0","0.0"
"8292","44.75168539","0.00448439","0.02234553","0.0","3","92","false","4418","3.33333333","3","0","0","0.6527644","false","0","4418","2490536","0.38888889"
"8297","36.46629213","0.00806456","0.02742259","0.16666667","4","81","false","4419","2.5","4","0","0","0.71852149","false","0","4419","2974994","0.33333333"
"8301","62.9994382","0.0","0.01587316","0.0","1","116","false","4420","3.0","1","0","0","0.50794097","false","0","4420","0","0.0"
"8303","48.77359551","3.7453E-4","0.0205029","0.0","3","97","false","4421","1.5","3","0","1","0.62084448","false","0","4421","67148","0.5"
"8305","49.67359551","0.00547627","0.02013142","0.0","3","84","false","4422","2.33333333","3","0","0","0.61370162","false","0","4422","1373782","0.33333333"
"8309","36.14307116","0.0080334","0.02766782","0.0","3","84","false","4423","3.66666667","3","0","0","0.72108674","false","0","4423","11987714","0.44444444"
"8316","42.39044944","0.00201433","0.02359022","0.0","3","93","false","4424","3.33333333","3","0","0","0.67150437","false","0","4424","1176800","0.33333333"
"8318","62.23033708","0.00149729","0.01606933","0.0","2","116","false","4425","3.0","2","0","0","0.51404494","false","0","4425","2795792","0.5"
"8324","50.56891386","1.6028E-4","0.01977499","0.0","3","89","false","4426","2.5","3","0","1","0.60659592","false","0","4426","158216","0.5"
"8327","38.46835206","0.00356549","0.02599539","0.0","3","83","false","4427","3.0","3","0","0","0.70263213","false","0","4427","2679836","0.33333333"
"8329","36.14531835","0.0","0.0276661","0.0","1","80","false","4428","3.0","1","0","0","0.7210689","false","0","4428","0","0.0"
"8331","34.13857678","0.00440613","0.02929238","0.0","3","69","false","4429","3.0","3","0","0","0.73699542","false","0","4429","1294716","0.33333333"
"8333","43.09082397","0.00217325","0.0232068","0.0","3","82","false","4430","3.33333333","3","0","0","0.66594584","false","0","4430","1051208","0.33333333"
"8335","48.79325843","0.0","0.02049463","0.0","1","101","false","4431","3.0","1","0","0","0.62068843","false","0","4431","0","0.0"
"8343","32.23895131","7.7832E-4","0.03101838","0.0","3","70","false","4432","2.33333333","3","0","0","0.75207181","false","0","4432","165168","0.33333333"
"8351","43.12078652","0.00135419","0.02319067","0.0","4","93","false","4433","3.25","4","0","0","0.66570804","false","0","4433","479062","0.32142857"
"8353","40.27621723","3.5404E-4","0.02482855","0.33333333","3","80","false","4434","3.0","3","0","0","0.68828399","false","0","4434","88656","0.44444444"
"8357","36.44400749","0.00304174","0.02743935","0.33333333","3","81","false","4435","3.66666667","3","0","0","0.71869835","false","0","4435","1598852","0.41666667"
"8359","44.41779026","0.0","0.0225135","0.0","1","83","false","4436","3.0","1","0","0","0.65541436","false","0","4436","0","0.0"
"8362","50.62284644","0.0","0.01975393","0.0","1","98","false","4437","3.0","1","0","0","0.60616789","false","0","4437","0","0.0"
"8368","57.82977528","0.0","0.01729213","0.0","1","106","false","4438","3.0","1","0","0","0.54897004","false","0","4438","0","0.0"
"8370","38.94363296","0.00112317","0.02567814","0.33333333","3","81","false","4439","2.66666667","3","0","0","0.69886006","false","0","4439","318144","0.46666667"
"8374","36.54588015","0.0","0.02736287","0.0","1","70","false","4440","3.0","1","0","0","0.71788984","false","0","4440","0","0.0"
"8377","46.01423221","0.0016311","0.02173241","0.0","3","101","false","4441","2.66666667","3","0","0","0.64274419","false","0","4441","1253696","0.33333333"
"8381","37.90430712","0.00122775","0.02638223","0.0","3","85","false","4442","2.66666667","3","0","0","0.70710867","false","0","4442","185084","0.33333333"
"8382","37.84531835","0.00164736","0.02642335","0.0","3","84","false","4443","3.0","3","0","0","0.70757684","false","0","4443","311328","0.33333333"
"8385","34.38670412","0.01229533","0.02908101","0.0","3","79","false","4444","3.33333333","3","0","0","0.73502616","false","0","4444","17014050","0.38888889"
"8388","36.87771536","0.0024811","0.02711665","0.0","3","79","false","4445","3.0","3","0","0","0.71525623","false","0","4445","1661246","0.4"
"8390","37.29213483","0.0","0.02681531","0.0","1","80","false","4446","3.0","1","0","0","0.71196718","false","0","4446","0","0.0"
"8392","32.52659176","0.0","0.03074408","0.0","1","75","false","4447","3.0","1","0","0","0.74978895","false","0","4447","0","0.0"
"8396","40.72172285","0.0","0.02455692","0.0","1","81","false","4448","3.0","1","0","0","0.68474823","false","0","4448","0","0.0"
"8398","31.16853933","0.00469061","0.03208363","0.0","4","69","false","4449","2.75","4","0","0","0.76056715","false","0","4449","2165858","0.25"
"8403","42.84906367","0.0","0.02333773","0.0","1","92","false","4450","3.0","1","0","0","0.66786457","false","0","4450","0","0.0"
"8405","51.09513109","0.01244504","0.01957134","0.0","3","99","false","4451","2.0","3","0","0","0.60241959","false","0","4451","8007462","0.33333333"
"8407","45.96348315","0.00121727","0.0217564","0.0","4","101","false","4452","2.5","4","0","0","0.64314696","false","0","4452","1244572","0.25"
"8409","38.53913858","0.0","0.02594765","0.0","1","86","false","4453","3.0","1","0","0","0.70207033","false","0","4453","0","0.0"
"8411","33.47977528","0.00710977","0.02986878","0.0","3","77","false","4454","3.0","3","0","0","0.74222401","false","0","4454","17459464","0.33333333"
"8413","46.9911985","0.0","0.02128058","0.0","1","102","false","4455","3.0","1","0","0","0.63499049","false","0","4455","0","0.0"
"8415","1.0","1.0","1.0","0.0","2","1","false","4456","1.0","2","0","0","1.0","false","0","4456","2","0.0"
"8416","1.5","0.0","0.66666667","0.0","1","2","false","4457","2.0","1","0","0","0.75","false","0","4457","0","0.0"
"8419","35.90468165","0.00122244","0.02785152","0.0","3","76","false","4458","3.0","3","0","0","0.72297872","false","0","4458","2015970","0.4"
"8422","39.71423221","0.0","0.02517989","0.0","1","80","false","4459","3.0","1","0","0","0.69274419","false","0","4459","0","0.0"
"8424","53.44419476","0.0","0.01871111","0.0","1","90","false","4460","3.0","1","0","0","0.58377623","false","0","4460","0","0.0"
"8427","31.41985019","0.0052339","0.03182701","0.33333333","3","72","false","4461","3.33333333","3","0","0","0.75857262","false","0","4461","1753406","0.42857143"
"8429","40.83277154","0.0","0.02449013","0.0","1","87","false","4462","3.0","1","0","0","0.68386689","false","0","4462","0","0.0"
"8431","33.12509363","5.9087E-4","0.03018859","0.0","3","73","false","4463","2.33333333","3","0","0","0.74503894","false","0","4463","525288","0.44444444"
"8432","34.12490637","0.0","0.02930411","0.0","1","74","false","4464","3.0","1","0","0","0.73710392","false","0","4464","0","0.0"
"8438","58.75224719","0.00187154","0.01702063","0.0","3","114","false","4465","2.0","3","0","0","0.54164883","false","0","4465","1256178","0.33333333"
"8440","43.77640449","0.0","0.02284336","0.0","1","89","false","4466","3.0","1","0","0","0.66050473","false","0","4466","0","0.0"
"8442","48.39569288","0.0","0.020663","0.0","1","100","false","4467","3.0","1","0","0","0.62384371","false","0","4467","0","0.0"
"8444","60.3071161","7.4899E-4","0.01658179","0.0","3","108","false","4468","1.66666667","3","0","0","0.5293086","false","0","4468","505346","0.33333333"
"8445","61.30692884","0.0","0.01631137","0.0","1","109","false","4469","3.0","1","0","0","0.52137358","false","0","4469","0","0.0"
"8449","62.48913858","0.00171168","0.01600278","0.0","3","116","false","4470","2.66666667","3","0","0","0.51199096","false","0","4470","8362050","0.33333333"
"8454","36.4","0.00358888","0.02747253","0.0","3","70","false","4471","2.0","3","0","1","0.71904762","false","0","4471","4340410","0.5"
"8456","44.4411985","7.4898E-4","0.02250164","0.0","2","92","false","4472","3.5","2","0","0","0.65522858","false","0","4472","87860","0.5"
"8458","40.96404494","0.0","0.02441165","0.0","1","75","false","4473","3.0","1","0","0","0.68282504","false","0","4473","0","0.0"
"8460","43.27790262","0.00157104","0.02310648","0.66666667","3","81","false","4474","3.33333333","3","0","0","0.66446109","false","0","4474","719442","0.55555556"
"8462","44.65580524","0.0","0.02239351","0.0","3","93","false","4475","3.0","2","0","0","0.65352536","false","1","4475","0","0.0"
"8464","70.6670412","0.0","0.01415087","0.0","1","126","false","4476","2.0","1","0","0","0.44708697","false","0","4476","0","0.0"
"8465","69.66722846","3.7453E-4","0.01435395","0.0","2","125","false","4477","1.5","2","0","0","0.455022","false","0","4477","251240","0.5"
"8468","34.22041199","0.00748247","0.02922232","0.0","3","80","false","4478","3.33333333","3","0","0","0.73634594","false","0","4478","27719118","0.38888889"
"8470","42.20674157","0.00310598","0.0236929","0.33333333","3","92","false","4479","3.33333333","3","0","0","0.67296237","false","0","4479","2320776","0.5"
"8475","40.41217228","0.00134091","0.02474502","0.0","3","91","false","4480","3.0","3","0","0","0.68720498","false","0","4480","993094","0.4"
"8478","44.29082397","0.0014975","0.02257804","0.0","3","95","false","4481","2.0","3","0","0","0.65642203","false","0","4481","407470","0.33333333"
"8480","36.51086142","0.00324505","0.02738911","0.0","3","82","false","4482","2.33333333","3","0","0","0.71816777","false","0","4482","2519988","0.33333333"
"8481","35.84831461","0.01655065","0.02789531","0.0","3","81","false","4483","3.0","3","0","0","0.72342607","false","0","4483","16824530","0.33333333"
